sense0.psc.edu
Welcome... I see you're running freebsd on sense0.psc.edu

WARNING: using cached data (if available)
	run with '-u' option to force live data collection

------- Summary  --------
Drive Count: 263 | Backplanes: 22 | Switches : 2

---------- sdiska0-front ---------------
---------- sdiskb2-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800106387f,handle=ses4,model=SAS2X36,wwnbase=0x5003048001063840,diskbase=0x5003048001063848phybase=8
(no drives found on this expander)
---------- sdiskb3-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800146a77f,handle=ses10,model=SAS2X36,wwnbase=0x500304800146a740,diskbase=0x500304800146a748phybase=8
(no drives found on this expander)
---------- sdiskb4-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480010639ff,handle=ses9,model=SAS2X36,wwnbase=0x50030480010639c0,diskbase=0x50030480010639c8phybase=8
(no drives found on this expander)
---------- sdiskb5-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480011b7cff,handle=ses1,model=SAS2X36,wwnbase=0x50030480011b7cc0,diskbase=0x50030480011b7cc8phybase=8
(no drives found on this expander)
---------- sdiskb6-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480010636ff,handle=ses5,model=SAS2X36,wwnbase=0x50030480010636c0,diskbase=0x50030480010636c8phybase=8
(no drives found on this expander)
---------- sdiskb7-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800146a4ff,handle=ses6,model=SAS2X36,wwnbase=0x500304800146a4c0,diskbase=0x500304800146a4c8phybase=8
(no drives found on this expander)
---------- sdiskb8-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480011b7f7f,handle=ses7,model=SAS2X36,wwnbase=0x50030480011b7f40,diskbase=0x50030480011b7f48phybase=8
(no drives found on this expander)
---------- sdiskb9-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480011b8a7f,handle=ses2,model=SAS2X36,wwnbase=0x50030480011b8a40,diskbase=0x50030480011b8a48phybase=8
(no drives found on this expander)
---------- sdiskb10-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800146a47f,handle=ses3,model=SAS2X36,wwnbase=0x500304800146a440,diskbase=0x500304800146a448phybase=8
(no drives found on this expander)
---------- (wwn=0x500062b10001c37f) ---------------
type=expander,subtype=External SAS Switch,wwn=0x500062b10001c37f,handle=ses21,model=SAS616x,wwnbase=0x500062b10001c33f,diskbase=(None)phybase=(None)
---------- (wwn=0x500062b100022aff) ---------------
type=expander,subtype=External SAS Switch,wwn=0x500062b100022aff,handle=ses11,model=SAS616x,wwnbase=0x500062b100022abf,diskbase=(None)phybase=(None)
------- Missing drive list -------
expander sdiskb9-front (ses23) slot 18 (phy 30, wwn 0x50030480015216de)

------- Commands of potential interest -------
smp_phy_control --op=2 --phy=30 ses23

------- Switch commands of potential interest --------
device sdiskb9-front:30 reset noconfirm

sense3.psc.edu
Welcome... I see you're running freebsd on sense3.psc.edu

WARNING: using cached data (if available)
	run with '-u' option to force live data collection

------- Summary  --------
Drive Count: 231 | Backplanes: 22 | Switches : 2

---------- sdiskb0-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800134377f,handle=ses12,model=SAS2X36,wwnbase=0x5003048001343740,diskbase=0x5003048001343748phybase=8
(no drives found on this expander)
---------- sdiskb1-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480014cf8ff,handle=ses13,model=SAS2X36,wwnbase=0x50030480014cf8c0,diskbase=0x50030480014cf8c8phybase=8
(no drives found on this expander)
---------- sdiskb2-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800134337f,handle=ses16,model=SAS2X36,wwnbase=0x5003048001343340,diskbase=0x5003048001343348phybase=8
(no drives found on this expander)
---------- sdiskb3-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800132e1ff,handle=ses14,model=SAS2X36,wwnbase=0x500304800132e1c0,diskbase=0x500304800132e1c8phybase=8
(no drives found on this expander)
---------- sdiskb4-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800134347f,handle=ses15,model=SAS2X36,wwnbase=0x5003048001343440,diskbase=0x5003048001343448phybase=8
(no drives found on this expander)
---------- sdiskb5-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x5003048001897c7f,handle=ses19,model=SAS2X36,wwnbase=0x5003048001897c40,diskbase=0x5003048001897c48phybase=8
(no drives found on this expander)
---------- sdiskb6-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480013461ff,handle=ses22,model=SAS2X36,wwnbase=0x50030480013461c0,diskbase=0x50030480013461c8phybase=8
(no drives found on this expander)
---------- sdiskb7-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800132e27f,handle=ses18,model=SAS2X36,wwnbase=0x500304800132e240,diskbase=0x500304800132e248phybase=8
(no drives found on this expander)
---------- sdiskb8-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x5003048001345fff,handle=ses17,model=SAS2X36,wwnbase=0x5003048001345fc0,diskbase=0x5003048001345fc8phybase=8
(no drives found on this expander)
---------- sdiskb9-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480015216ff,handle=ses21,model=SAS2X36,wwnbase=0x50030480015216c0,diskbase=0x50030480015216c8phybase=8
(no drives found on this expander)
---------- sdiskb10-front ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800132e2ff,handle=ses20,model=SAS2X36,wwnbase=0x500304800132e2c0,diskbase=0x500304800132e2c8phybase=8
(no drives found on this expander)
---------- sdiskb0-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480011b7fff,handle=ses1,model=SAS2X36,wwnbase=0x50030480011b7fc0,diskbase=0x50030480011b7fc8phybase=8
type=disk,subtype=SATA,serial=MJ1313YNG1VSHC,model=Hitachi HDS5C303,capacity=,sd0=da2,sg0=pass15,scsi_id0=6:0:0,wwn0=0x50030480011b7fc8,hop0=scbus6,backplane0=sdiskb0-rear,slot0=0,phy0=8
type=disk,subtype=SATA,serial=MJ1313YNG28Z0C,model=Hitachi HDS5C303,capacity=,sd0=da47,sg0=pass60,scsi_id0=6:1:0,wwn0=0x50030480011b7fc9,hop0=scbus6,backplane0=sdiskb0-rear,slot0=1,phy0=9
type=disk,subtype=SATA,serial=MJ1323YNG1T52C,model=Hitachi HDS5C303,capacity=,sd0=da19,sg0=pass32,scsi_id0=6:2:0,wwn0=0x50030480011b7fca,hop0=scbus6,backplane0=sdiskb0-rear,slot0=2,phy0=10
type=disk,subtype=SATA,serial=MJ1313YNG28ZXC,model=Hitachi HDS5C303,capacity=,sd0=da3,sg0=pass16,scsi_id0=6:3:0,wwn0=0x50030480011b7fcb,hop0=scbus6,backplane0=sdiskb0-rear,slot0=3,phy0=11
type=disk,subtype=SATA,serial=MJ1313YNG2GBXC,model=Hitachi HDS5C303,capacity=,sd0=da0,sg0=pass11,scsi_id0=6:4:0,wwn0=0x50030480011b7fcc,hop0=scbus6,backplane0=sdiskb0-rear,slot0=4,phy0=12
type=disk,subtype=SATA,serial=MJ1313YNG2EERC,model=Hitachi HDS5C303,capacity=,sd0=da1,sg0=pass12,scsi_id0=6:5:0,wwn0=0x50030480011b7fcd,hop0=scbus6,backplane0=sdiskb0-rear,slot0=5,phy0=13
type=disk,subtype=SATA,serial=MJ1313YNG1VVKC,model=Hitachi HDS5C303,capacity=,sd0=da10,sg0=pass23,scsi_id0=6:6:0,wwn0=0x50030480011b7fce,hop0=scbus6,backplane0=sdiskb0-rear,slot0=6,phy0=14
type=disk,subtype=SATA,serial=MJ1313YNG1VSEC,model=Hitachi HDS5C303,capacity=,sd0=da24,sg0=pass37,scsi_id0=6:7:0,wwn0=0x50030480011b7fcf,hop0=scbus6,backplane0=sdiskb0-rear,slot0=7,phy0=15
type=disk,subtype=SATA,serial=MJ1313YNG2GD7C,model=Hitachi HDS5C303,capacity=,sd0=da20,sg0=pass33,scsi_id0=6:8:0,wwn0=0x50030480011b7fd0,hop0=scbus6,backplane0=sdiskb0-rear,slot0=8,phy0=16
type=disk,subtype=SATA,serial=MJ1313YNG28SBC,model=Hitachi HDS5C303,capacity=,sd0=da53,sg0=pass66,scsi_id0=6:9:0,wwn0=0x50030480011b7fd1,hop0=scbus6,backplane0=sdiskb0-rear,slot0=9,phy0=17
type=disk,subtype=SATA,serial=MJ1313YNG2EKEC,model=Hitachi HDS5C303,capacity=,sd0=da9,sg0=pass22,scsi_id0=6:10:0,wwn0=0x50030480011b7fd2,hop0=scbus6,backplane0=sdiskb0-rear,slot0=10,phy0=18
type=disk,subtype=SATA,serial=MJ1313YNG28SDC,model=Hitachi HDS5C303,capacity=,sd0=da50,sg0=pass63,scsi_id0=6:11:0,wwn0=0x50030480011b7fd3,hop0=scbus6,backplane0=sdiskb0-rear,slot0=11,phy0=19
type=disk,subtype=SATA,serial=MJ1313YNG1M62C,model=Hitachi HDS5C303,capacity=,sd0=da8,sg0=pass21,scsi_id0=6:12:0,wwn0=0x50030480011b7fd4,hop0=scbus6,backplane0=sdiskb0-rear,slot0=12,phy0=20
type=disk,subtype=SATA,serial=MJ1313YNG1RNNC,model=Hitachi HDS5C303,capacity=,sd0=da29,sg0=pass42,scsi_id0=6:13:0,wwn0=0x50030480011b7fd5,hop0=scbus6,backplane0=sdiskb0-rear,slot0=13,phy0=21
type=disk,subtype=SATA,serial=MJ1313YNG2GBGC,model=Hitachi HDS5C303,capacity=,sd0=da55,sg0=pass68,scsi_id0=6:14:0,wwn0=0x50030480011b7fd6,hop0=scbus6,backplane0=sdiskb0-rear,slot0=14,phy0=22
type=disk,subtype=SATA,serial=MJ1313YNG03PJC,model=Hitachi HDS5C303,capacity=,sd0=da13,sg0=pass26,scsi_id0=6:15:0,wwn0=0x50030480011b7fd7,hop0=scbus6,backplane0=sdiskb0-rear,slot0=15,phy0=23
type=disk,subtype=SATA,serial=MJ1313YNG1VZ0C,model=Hitachi HDS5C303,capacity=,sd0=da17,sg0=pass30,scsi_id0=6:16:0,wwn0=0x50030480011b7fd8,hop0=scbus6,backplane0=sdiskb0-rear,slot0=16,phy0=24
type=disk,subtype=SATA,serial=MJ1313YNG2GGAC,model=Hitachi HDS5C303,capacity=,sd0=da5,sg0=pass18,scsi_id0=6:17:0,wwn0=0x50030480011b7fd9,hop0=scbus6,backplane0=sdiskb0-rear,slot0=17,phy0=25
type=disk,subtype=SATA,serial=MJ1313YNG28S0C,model=Hitachi HDS5C303,capacity=,sd0=da54,sg0=pass67,scsi_id0=6:18:0,wwn0=0x50030480011b7fda,hop0=scbus6,backplane0=sdiskb0-rear,slot0=18,phy0=26
type=disk,subtype=SATA,serial=MJ1313YNG2GD8C,model=Hitachi HDS5C303,capacity=,sd0=da67,sg0=pass80,scsi_id0=6:19:0,wwn0=0x50030480011b7fdb,hop0=scbus6,backplane0=sdiskb0-rear,slot0=19,phy0=27
type=disk,subtype=SATA,serial=MJ1313YNG28LDC,model=Hitachi HDS5C303,capacity=,sd0=da21,sg0=pass34,scsi_id0=6:20:0,wwn0=0x50030480011b7fdc,hop0=scbus6,backplane0=sdiskb0-rear,slot0=20,phy0=28

---------- sdiskb1-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x50030480011b887f,handle=ses3,model=SAS2X36,wwnbase=0x50030480011b8840,diskbase=0x50030480011b8848phybase=8
type=disk,subtype=SATA,serial=MJ1311YNG0WAYA,model=Hitachi HDS5C303,capacity=,sd0=da27,sg0=pass40,scsi_id0=6:22:0,wwn0=0x50030480011b8848,hop0=scbus6,backplane0=sdiskb1-rear,slot0=0,phy0=8
type=disk,subtype=SATA,serial=MJ1311YNG259JA,model=Hitachi HDS5C303,capacity=,sd0=da56,sg0=pass69,scsi_id0=6:23:0,wwn0=0x50030480011b8849,hop0=scbus6,backplane0=sdiskb1-rear,slot0=1,phy0=9
type=disk,subtype=SATA,serial=MJ1323YNG1UHLC,model=Hitachi HDS5C303,capacity=,sd0=da25,sg0=pass38,scsi_id0=6:24:0,wwn0=0x50030480011b884a,hop0=scbus6,backplane0=sdiskb1-rear,slot0=2,phy0=10
type=disk,subtype=SATA,serial=MJ1311YNG21P1A,model=Hitachi HDS5C303,capacity=,sd0=da12,sg0=pass25,scsi_id0=6:25:0,wwn0=0x50030480011b884b,hop0=scbus6,backplane0=sdiskb1-rear,slot0=3,phy0=11
type=disk,subtype=SATA,serial=MJ1323YNG1V7BC,model=Hitachi HDS5C303,capacity=,sd0=da7,sg0=pass20,scsi_id0=6:26:0,wwn0=0x50030480011b884c,hop0=scbus6,backplane0=sdiskb1-rear,slot0=4,phy0=12
type=disk,subtype=SATA,serial=MJ1311YNG0N2SA,model=Hitachi HDS5C303,capacity=,sd0=da22,sg0=pass35,scsi_id0=6:27:0,wwn0=0x50030480011b884d,hop0=scbus6,backplane0=sdiskb1-rear,slot0=5,phy0=13
type=disk,subtype=SATA,serial=MJ1311YNG011PA,model=Hitachi HDS5C303,capacity=,sd0=da52,sg0=pass65,scsi_id0=6:28:0,wwn0=0x50030480011b884e,hop0=scbus6,backplane0=sdiskb1-rear,slot0=6,phy0=14
type=disk,subtype=SATA,serial=MJ1311YNG25JWA,model=Hitachi HDS5C303,capacity=,sd0=da43,sg0=pass56,scsi_id0=6:29:0,wwn0=0x50030480011b884f,hop0=scbus6,backplane0=sdiskb1-rear,slot0=7,phy0=15
type=disk,subtype=SATA,serial=MJ1323YNG1VDJC,model=Hitachi HDS5C303,capacity=,sd0=da26,sg0=pass39,scsi_id0=6:30:0,wwn0=0x50030480011b8850,hop0=scbus6,backplane0=sdiskb1-rear,slot0=8,phy0=16
type=disk,subtype=SATA,serial=MJ1311YNG0J0AA,model=Hitachi HDS5C303,capacity=,sd0=da57,sg0=pass70,scsi_id0=6:31:0,wwn0=0x50030480011b8851,hop0=scbus6,backplane0=sdiskb1-rear,slot0=9,phy0=17
type=disk,subtype=SATA,serial=MJ1311YNG2AZJA,model=Hitachi HDS5C303,capacity=,sd0=da66,sg0=pass79,scsi_id0=6:32:0,wwn0=0x50030480011b8852,hop0=scbus6,backplane0=sdiskb1-rear,slot0=10,phy0=18
type=disk,subtype=SATA,serial=MJ1323YNG1U58C,model=Hitachi HDS5C303,capacity=,sd0=da45,sg0=pass58,scsi_id0=6:33:0,wwn0=0x50030480011b8853,hop0=scbus6,backplane0=sdiskb1-rear,slot0=11,phy0=19
type=disk,subtype=SATA,serial=MJ1311YNG2HPDA,model=Hitachi HDS5C303,capacity=,sd0=da16,sg0=pass29,scsi_id0=6:34:0,wwn0=0x50030480011b8854,hop0=scbus6,backplane0=sdiskb1-rear,slot0=12,phy0=20
type=disk,subtype=SATA,serial=MJ1311YNG00J8A,model=Hitachi HDS5C303,capacity=,sd0=da23,sg0=pass36,scsi_id0=6:35:0,wwn0=0x50030480011b8855,hop0=scbus6,backplane0=sdiskb1-rear,slot0=13,phy0=21
type=disk,subtype=SATA,serial=MJ1323YNG1VARC,model=Hitachi HDS5C303,capacity=,sd0=da58,sg0=pass71,scsi_id0=6:36:0,wwn0=0x50030480011b8856,hop0=scbus6,backplane0=sdiskb1-rear,slot0=14,phy0=22
type=disk,subtype=SATA,serial=MJ1311YNG26Z2A,model=Hitachi HDS5C303,capacity=,sd0=da49,sg0=pass62,scsi_id0=6:37:0,wwn0=0x50030480011b8857,hop0=scbus6,backplane0=sdiskb1-rear,slot0=15,phy0=23
type=disk,subtype=SATA,serial=MJ1323YNG1V6LC,model=Hitachi HDS5C303,capacity=,sd0=da48,sg0=pass61,scsi_id0=6:38:0,wwn0=0x50030480011b8858,hop0=scbus6,backplane0=sdiskb1-rear,slot0=16,phy0=24
type=disk,subtype=SATA,serial=MJ1311YNG2K0PA,model=Hitachi HDS5C303,capacity=,sd0=da59,sg0=pass72,scsi_id0=6:39:0,wwn0=0x50030480011b8859,hop0=scbus6,backplane0=sdiskb1-rear,slot0=17,phy0=25
type=disk,subtype=SATA,serial=MJ1311YNG2AZYA,model=Hitachi HDS5C303,capacity=,sd0=da4,sg0=pass17,scsi_id0=6:40:0,wwn0=0x50030480011b885a,hop0=scbus6,backplane0=sdiskb1-rear,slot0=18,phy0=26
type=disk,subtype=SATA,serial=MJ1311YNG29LZA,model=Hitachi HDS5C303,capacity=,sd0=da68,sg0=pass81,scsi_id0=6:41:0,wwn0=0x50030480011b885b,hop0=scbus6,backplane0=sdiskb1-rear,slot0=19,phy0=27
type=disk,subtype=SATA,serial=MJ1311YNG1B16A,model=Hitachi HDS5C303,capacity=,sd0=da14,sg0=pass27,scsi_id0=6:42:0,wwn0=0x50030480011b885c,hop0=scbus6,backplane0=sdiskb1-rear,slot0=20,phy0=28

---------- sdiskb2-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800106387f,handle=ses2,model=SAS2X36,wwnbase=0x5003048001063840,diskbase=0x5003048001063848phybase=8
type=disk,subtype=SATA,serial=MJ1323YNG1T8ZC,model=Hitachi HDS5C303,capacity=,sd0=da60,sg0=pass73,scsi_id0=6:44:0,wwn0=0x5003048001063848,hop0=scbus6,backplane0=sdiskb2-rear,slot0=0,phy0=8
type=disk,subtype=SATA,serial=MJ1323YNG1TM7C,model=Hitachi HDS5C303,capacity=,sd0=da15,sg0=pass28,scsi_id0=6:45:0,wwn0=0x5003048001063849,hop0=scbus6,backplane0=sdiskb2-rear,slot0=1,phy0=9
type=disk,subtype=SATA,serial=MJ1323YNG1T9DC,model=Hitachi HDS5C303,capacity=,sd0=da61,sg0=pass74,scsi_id0=6:46:0,wwn0=0x500304800106384a,hop0=scbus6,backplane0=sdiskb2-rear,slot0=2,phy0=10
type=disk,subtype=SATA,serial=MJ1323YNG1T9MC,model=Hitachi HDS5C303,capacity=,sd0=da51,sg0=pass64,scsi_id0=6:47:0,wwn0=0x500304800106384b,hop0=scbus6,backplane0=sdiskb2-rear,slot0=3,phy0=11
type=disk,subtype=SATA,serial=MJ1313YNG2G8BC,model=Hitachi HDS5C303,capacity=,sd0=da63,sg0=pass76,scsi_id0=6:48:0,wwn0=0x500304800106384c,hop0=scbus6,backplane0=sdiskb2-rear,slot0=4,phy0=12
type=disk,subtype=SATA,serial=MJ1323YNG1M8PC,model=Hitachi HDS5C303,capacity=,sd0=da32,sg0=pass45,scsi_id0=6:49:0,wwn0=0x500304800106384d,hop0=scbus6,backplane0=sdiskb2-rear,slot0=5,phy0=13
type=disk,subtype=SATA,serial=MJ1313YNG2GSSC,model=Hitachi HDS5C303,capacity=,sd0=da64,sg0=pass77,scsi_id0=6:50:0,wwn0=0x500304800106384e,hop0=scbus6,backplane0=sdiskb2-rear,slot0=6,phy0=14
type=disk,subtype=SATA,serial=MJ1323YNG1T99C,model=Hitachi HDS5C303,capacity=,sd0=da11,sg0=pass24,scsi_id0=6:51:0,wwn0=0x500304800106384f,hop0=scbus6,backplane0=sdiskb2-rear,slot0=7,phy0=15
type=disk,subtype=SATA,serial=MJ1323YNG1T9JC,model=Hitachi HDS5C303,capacity=,sd0=da46,sg0=pass59,scsi_id0=6:52:0,wwn0=0x5003048001063850,hop0=scbus6,backplane0=sdiskb2-rear,slot0=8,phy0=16
type=disk,subtype=SATA,serial=MJ1323YNG1T2ZC,model=Hitachi HDS5C303,capacity=,sd0=da44,sg0=pass57,scsi_id0=6:53:0,wwn0=0x5003048001063851,hop0=scbus6,backplane0=sdiskb2-rear,slot0=9,phy0=17
type=disk,subtype=SATA,serial=MJ1323YNG1MBGC,model=Hitachi HDS5C303,capacity=,sd0=da62,sg0=pass75,scsi_id0=6:54:0,wwn0=0x5003048001063852,hop0=scbus6,backplane0=sdiskb2-rear,slot0=10,phy0=18
type=disk,subtype=SATA,serial=MJ1313YNG2G5KC,model=Hitachi HDS5C303,capacity=,sd0=da65,sg0=pass78,scsi_id0=6:55:0,wwn0=0x5003048001063853,hop0=scbus6,backplane0=sdiskb2-rear,slot0=11,phy0=19
type=disk,subtype=SATA,serial=MJ1323YNG1S53C,model=Hitachi HDS5C303,capacity=,sd0=da69,sg0=pass82,scsi_id0=6:56:0,wwn0=0x5003048001063854,hop0=scbus6,backplane0=sdiskb2-rear,slot0=12,phy0=20
type=disk,subtype=SATA,serial=MJ1323YNG1T97C,model=Hitachi HDS5C303,capacity=,sd0=da6,sg0=pass19,scsi_id0=6:57:0,wwn0=0x5003048001063855,hop0=scbus6,backplane0=sdiskb2-rear,slot0=13,phy0=21
type=disk,subtype=SATA,serial=MJ1323YNG1TR3C,model=Hitachi HDS5C303,capacity=,sd0=da72,sg0=pass85,scsi_id0=6:58:0,wwn0=0x5003048001063856,hop0=scbus6,backplane0=sdiskb2-rear,slot0=14,phy0=22
type=disk,subtype=SATA,serial=MJ1313YNG2G5DC,model=Hitachi HDS5C303,capacity=,sd0=da28,sg0=pass41,scsi_id0=6:59:0,wwn0=0x5003048001063857,hop0=scbus6,backplane0=sdiskb2-rear,slot0=15,phy0=23
type=disk,subtype=SATA,serial=MJ1313YNG2H30C,model=Hitachi HDS5C303,capacity=,sd0=da70,sg0=pass83,scsi_id0=6:60:0,wwn0=0x5003048001063858,hop0=scbus6,backplane0=sdiskb2-rear,slot0=16,phy0=24
type=disk,subtype=SATA,serial=MJ1323YNG1M8BC,model=Hitachi HDS5C303,capacity=,sd0=da31,sg0=pass44,scsi_id0=6:61:0,wwn0=0x5003048001063859,hop0=scbus6,backplane0=sdiskb2-rear,slot0=17,phy0=25
type=disk,subtype=SATA,serial=MJ1323YNG1U0WC,model=Hitachi HDS5C303,capacity=,sd0=da71,sg0=pass84,scsi_id0=6:62:0,wwn0=0x500304800106385a,hop0=scbus6,backplane0=sdiskb2-rear,slot0=18,phy0=26
type=disk,subtype=SATA,serial=MJ1323YNG1TDGC,model=Hitachi HDS5C303,capacity=,sd0=da75,sg0=pass88,scsi_id0=6:63:0,wwn0=0x500304800106385b,hop0=scbus6,backplane0=sdiskb2-rear,slot0=19,phy0=27
type=disk,subtype=SATA,serial=MJ1323YNG1M99C,model=Hitachi HDS5C303,capacity=,sd0=da82,sg0=pass95,scsi_id0=6:65:0,wwn0=0x500304800106385c,hop0=scbus6,backplane0=sdiskb2-rear,slot0=20,phy0=28

---------- sdiskb3-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x500304800146a77f,handle=ses0,model=SAS2X36,wwnbase=0x500304800146a740,diskbase=0x500304800146a748phybase=8
type=disk,subtype=SATA,serial=MJ1313YNG2HEYC,model=Hitachi HDS5C303,capacity=,sd0=da78,sg0=pass91,scsi_id0=6:67:0,wwn0=0x500304800146a748,hop0=scbus6,backplane0=sdiskb3-rear,slot0=0,phy0=8
type=disk,subtype=SATA,serial=MJ1323YNG1TWMC,model=Hitachi HDS5C303,capacity=,sd0=da74,sg0=pass87,scsi_id0=6:68:0,wwn0=0x500304800146a749,hop0=scbus6,backplane0=sdiskb3-rear,slot0=1,phy0=9
type=disk,subtype=SATA,serial=MJ1323YNG1RS9C,model=Hitachi HDS5C303,capacity=,sd0=da73,sg0=pass86,scsi_id0=6:69:0,wwn0=0x500304800146a74a,hop0=scbus6,backplane0=sdiskb3-rear,slot0=2,phy0=10
type=disk,subtype=SATA,serial=MJ1323YNG1U4MC,model=Hitachi HDS5C303,capacity=,sd0=da77,sg0=pass90,scsi_id0=6:70:0,wwn0=0x500304800146a74b,hop0=scbus6,backplane0=sdiskb3-rear,slot0=3,phy0=11
type=disk,subtype=SATA,serial=MJ1313YNG2HG5C,model=Hitachi HDS5C303,capacity=,sd0=da76,sg0=pass89,scsi_id0=6:71:0,wwn0=0x500304800146a74c,hop0=scbus6,backplane0=sdiskb3-rear,slot0=4,phy0=12
type=disk,subtype=SATA,serial=MJ1311YNG27L4A,model=Hitachi HDS5C303,capacity=,sd0=da84,sg0=pass97,scsi_id0=6:72:0,wwn0=0x500304800146a74d,hop0=scbus6,backplane0=sdiskb3-rear,slot0=5,phy0=13
type=disk,subtype=SATA,serial=MJ1311YNG2DG5A,model=Hitachi HDS5C303,capacity=,sd0=da81,sg0=pass94,scsi_id0=6:73:0,wwn0=0x500304800146a74e,hop0=scbus6,backplane0=sdiskb3-rear,slot0=6,phy0=14
type=disk,subtype=SATA,serial=MJ1313YNG2GYPC,model=Hitachi HDS5C303,capacity=,sd0=da79,sg0=pass92,scsi_id0=6:74:0,wwn0=0x500304800146a74f,hop0=scbus6,backplane0=sdiskb3-rear,slot0=7,phy0=15
type=disk,subtype=SATA,serial=MJ1313YNG2GZ4C,model=Hitachi HDS5C303,capacity=,sd0=da80,sg0=pass93,scsi_id0=6:75:0,wwn0=0x500304800146a750,hop0=scbus6,backplane0=sdiskb3-rear,slot0=8,phy0=16
type=disk,subtype=SATA,serial=MJ1313YNG2GYZC,model=Hitachi HDS5C303,capacity=,sd0=da87,sg0=pass100,scsi_id0=6:76:0,wwn0=0x500304800146a751,hop0=scbus6,backplane0=sdiskb3-rear,slot0=9,phy0=17
type=disk,subtype=SATA,serial=MJ1313YNG2AP1C,model=Hitachi HDS5C303,capacity=,sd0=da92,sg0=pass105,scsi_id0=6:77:0,wwn0=0x500304800146a752,hop0=scbus6,backplane0=sdiskb3-rear,slot0=10,phy0=18
type=disk,subtype=SATA,serial=MJ1323YNG1SD0C,model=Hitachi HDS5C303,capacity=,sd0=da90,sg0=pass103,scsi_id0=6:78:0,wwn0=0x500304800146a753,hop0=scbus6,backplane0=sdiskb3-rear,slot0=11,phy0=19
type=disk,subtype=SATA,serial=MJ1311YNG2DG9A,model=Hitachi HDS5C303,capacity=,sd0=da89,sg0=pass102,scsi_id0=6:79:0,wwn0=0x500304800146a754,hop0=scbus6,backplane0=sdiskb3-rear,slot0=12,phy0=20
type=disk,subtype=SATA,serial=MJ1323YNG1RUSC,model=Hitachi HDS5C303,capacity=,sd0=da100,sg0=pass113,scsi_id0=6:80:0,wwn0=0x500304800146a755,hop0=scbus6,backplane0=sdiskb3-rear,slot0=13,phy0=21
type=disk,subtype=SATA,serial=MJ1323YNG1SBDC,model=Hitachi HDS5C303,capacity=,sd0=da88,sg0=pass101,scsi_id0=6:81:0,wwn0=0x500304800146a756,hop0=scbus6,backplane0=sdiskb3-rear,slot0=14,phy0=22
type=disk,subtype=SATA,serial=MJ1313YNG2HGPC,model=Hitachi HDS5C303,capacity=,sd0=da95,sg0=pass108,scsi_id0=6:82:0,wwn0=0x500304800146a757,hop0=scbus6,backplane0=sdiskb3-rear,slot0=15,phy0=23
type=disk,subtype=SATA,serial=MJ1313YNG28YLC,model=Hitachi HDS5C303,capacity=,sd0=da18,sg0=pass31,scsi_id0=6:83:0,wwn0=0x500304800146a758,hop0=scbus6,backplane0=sdiskb3-rear,slot0=16,phy0=24
type=disk,subtype=SATA,serial=MJ1313YNG2GYRC,model=Hitachi HDS5C303,capacity=,sd0=da94,sg0=pass107,scsi_id0=6:84:0,wwn0=0x500304800146a759,hop0=scbus6,backplane0=sdiskb3-rear,slot0=17,phy0=25
type=disk,subtype=SATA,serial=MJ1311YNG1B5BA,model=Hitachi HDS5C303,capacity=,sd0=da101,sg0=pass114,scsi_id0=6:85:0,wwn0=0x500304800146a75a,hop0=scbus6,backplane0=sdiskb3-rear,slot0=18,phy0=26
type=disk,subtype=SATA,serial=MJ1313YNG1Y83C,model=Hitachi HDS5C303,capacity=,sd0=da37,sg0=pass50,scsi_id0=6:86:0,wwn0=0x500304800146a75b,hop0=scbus6,backplane0=sdiskb3-rear,slot0=19,phy0=27
type=disk,subtype=SATA,serial=MJ1313YNG28TTC,model=Hitachi HDS5C303,capacity=,sd0=da97,sg0=pass110,scsi_id0=6:87:0,wwn0=0x500304800146a75c,hop0=scbus6,backplane0=sdiskb3-rear,slot0=20,phy0=28

---------- sdiskb4-rear ---------------
